5YJXCBE20J,Pierce,Tacoma,WA,98465,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,28,126310607,POINT (-122.5354 47.24991),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061001
5YJ3E1EB4R,King,Redmond,WA,98052,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,273984987,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032331
5YJSA1E26H,Clark,Washougal,WA,98671,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,18,230286038,POINT (-122.35341 45.57923),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040605
7SAYGAEE9P,Snohomish,Snohomish,WA,98296,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,251208730,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052122
7SAYGDEE2R,King,Seattle,WA,98178,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,265991274,POINT (-122.23825 47.49461),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026001
KNDAEFS58R,Snohomish,Lynnwood,WA,98036,2024,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,265620330,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051927
YV4H60DP1R,Pierce,Bonney Lake,WA,98391,2024,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,31,273456774,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070209
WVGTMPE24M,Island,Camano Island,WA,98282,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10,157591066,POINT (-122.40049 48.23986),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971400
"5YJ3E1ECXP,Walla Walla,Burbank,WA,99323,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,225789511,POINT (-119.01561 46.1992),""BONNEVILLE POWER ADMINISTRATION||COLUMBIA RURAL ELEC ASSN, INC"",53071920000"
KNDCR3L15S,Snohomish,Snohomish,WA,98296,2025,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,275221894,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052122
KNDADFS50R,Pierce,Gig Harbor,WA,98332,2024,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26,269419944,POINT (-122.58964 47.34235),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072507
JTMFB3FV3P,Spokane,Spokane,WA,99217,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,4,251561593,POINT (-117.35757 47.68465),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063011302
5YJ3E1EB4L,King,Kirkland,WA,98033,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,48,125991771,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502
5YJ3E1EB4J,King,North Bend,WA,98045,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,5,453933784,POINT (-121.7831 47.49348),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032706
1N4AZ1CV6N,King,Kenmore,WA,98028,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,187284569,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102
7SAYGAEE1N,Snohomish,Everett,WA,98201,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,38,267112079,POINT (-122.20596 47.97659),PUGET SOUND ENERGY INC,53061040700
4W5KHNRL6R,Thurston,Yelm,WA,98597,2024,ACURA,ZDX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,272505901,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012421
7SAYGDEE7R,King,Seattle,WA,98178,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,269779492,POINT (-122.23825 47.49461),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026004
2C4RC1H72L,Snohomish,Everett,WA,98203,2020,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,38,128507627,POINT (-122.23019 47.94949),PUGET SOUND ENERGY INC,53061041304
1N4AZ0CP0D,Snohomish,Edmonds,WA,98036,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,21,6543624,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061050403
1G1FY6S02L,Island,Freeland,WA,98249,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,10,274201385,POINT (-122.52664 48.00956),PUGET SOUND ENERGY INC,53029971900
7SAYGDEE5P,Spokane,Nine Mile Falls,WA,99026,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,259908589,POINT (-117.54392 47.77676),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013700
1C4RJXR60R,Benton,Kennewick,WA,99338,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,16,264639735,POINT (-119.3118 46.20664),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010811
7SAYGDEE0P,King,Seattle,WA,98115,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,245444384,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002100
KL8CL6S08F,Pierce,Buckley,WA,98321,2015,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,0,31,182480777,POINT (-122.02523 47.16299),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070207
5UX43EU01R,Clark,Vancouver,WA,98682,2024,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,39,0,18,260720995,POINT (-122.55149 45.69345),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603
WVWKP7AU9G,Snohomish,Marysville,WA,98270,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,38,150402871,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052810
JTMAB3FV4M,Thurston,Tumwater,WA,98501,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,22,179820021,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067010802
5YJXCBE20L,Clark,Vancouver,WA,98664,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,49,268250762,POINT (-122.59219 45.62158),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208
1FT6W1EV5N,Spokane,Spokane,WA,99223,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,220111860,POINT (-117.36043 47.63396),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013401
WMEFJ9BA6J,King,Seattle,WA,98102,2018,SMART,EQ FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,58,0,43,100897835,POINT (-122.32427 47.63433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006600
YV4BC0PMXG,King,Seattle,WA,98136,2016,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,34,154007584,POINT (-122.38415 47.53755),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010602
KNDCC3LG2L,Snohomish,Everett,WA,98208,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,38,135119267,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041805
1G1RA6S50H,Thurston,Tumwater,WA,98501,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,22,230593814,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067010801
1N4AZ0CP5F,Thurston,Tumwater,WA,98512,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,22,200413349,POINT (-122.9131 47.01359),PUGET SOUND ENERGY INC,53067010910
1G1FZ6S05L,Benton,Kennewick,WA,99338,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,16,132890103,POINT (-119.3118 46.20664),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010814
JTMAB3FV4R,Pierce,Gig Harbor,WA,98332,2024,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,26,269030009,POINT (-122.58964 47.34235),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072504
5YJXCAE28K,King,Bellevue,WA,98007,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,41,289777477,POINT (-122.12056 47.61334),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604
7SAYGDEF6N,King,Kent,WA,98030,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,214929494,POINT (-122.19975 47.37483),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029702
JTMEB3FV1N,Snohomish,Mountlake Terrace,WA,98043,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,1,257188669,POINT (-122.31111 47.78803),PUGET SOUND ENERGY INC,53061051100
5YJ3E1EC6L,Pierce,Gig Harbor,WA,98335,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,0,26,262998543,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072406
5YJ3E1EB9M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,176610906,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052010
WBY83FB00R,King,Seattle,WA,98118,2024,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,262732291,POINT (-122.2668 47.55115),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010101
JA4T5WA96R,Franklin,Pasco,WA,99301,2024,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,271127881,POINT (-119.09467 46.23542),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,53021020504
7SAYGDEE4P,Pierce,Gig Harbor,WA,98335,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26,252307996,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072405
5YJ3E1EB5K,Kitsap,Bremerton,WA,98337,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,26,267669027,POINT (-122.62749 47.565),PUGET SOUND ENERGY INC,53035080500
1FTVW1EL6P,Snohomish,Mountlake Terrace,WA,98043,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,261854127,POINT (-122.31111 47.78803),PUGET SOUND ENERGY INC,53061051100
7SAYGDEEXP,Spokane,Spokane,WA,99212,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,4,236674385,POINT (-117.28805 47.68043),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063011301
7SAYGDEE7S,Thurston,Olympia,WA,98516,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,275187790,POINT (-122.75103 47.08149),PUGET SOUND ENERGY INC,53067012221
5YJ3E1EA4N,Thurston,Olympia,WA,98503,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,211270251,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011627
7PDSGABLXP,Whatcom,Deming,WA,98244,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,245816532,POINT (-122.21723 48.82651),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
5YJ3E1EA8P,Snohomish,Everett,WA,98208,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,236549638,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041607
7SAYGDEE2P,Island,Camano Island,WA,98282,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10,257642003,POINT (-122.40049 48.23986),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971600
3GNKDBRJ7R,Whitman,Pullman,WA,99163,2024,CHEVROLET,BLAZER EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,268146224,POINT (-117.18147 46.73015),AVISTA CORP,53075000300
KNDPZDDH6R,Snohomish,Bothell,WA,98021,2024,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,1,267213026,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051913
5YJ3E1EB9P,Spokane,Spokane,WA,99208,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,7,258130246,POINT (-117.45005 47.7333),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010507
KNDCC3LG0L,Snohomish,Marysville,WA,98271,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,38,150455637,POINT (-122.1677 48.11026),PUGET SOUND ENERGY INC,53061940001
1C4RJXU61R,Clark,Ridgefield,WA,98642,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,18,262697872,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040403
5YJ3E1EBXN,Stevens,Nine Mile Falls,WA,99026,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,7,211508125,POINT (-117.54392 47.77676),NO KNOWN ELECTRIC UTILITY SERVICE,53065951401
5YJ3E1EA2M,Snohomish,Everett,WA,98208,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,38,137235220,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041805
JA4T5VA96P,Mason,Shelton,WA,98584,2023,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,35,231063038,POINT (-123.10565 47.21248),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF MASON COUNTY,53045960500
5YJYGDEF9L,Walla Walla,Walla Walla,WA,99362,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,16,259809252,POINT (-118.34261 46.07068),PACIFICORP,53071920801
5YJ3E1EB2P,Pierce,Puyallup,WA,98375,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25,258045406,POINT (-122.30855 47.10424),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,53053073121
1C4JJXN67P,Clark,Vancouver,WA,98682,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,17,231206090,POINT (-122.55149 45.69345),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041326
JTMABABA7P,Pierce,Parkland,WA,98446,2023,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25,263105608,POINT (-122.37747 47.09665),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071100
5LMYJ9YY9N,King,Black Diamond,WA,98010,2022,LINCOLN,AVIATOR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,5,202956771,POINT (-122.00143 47.30893),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031603
JTMFB3FVXM,New London,Waterford,CT,06385,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,,171282009,POINT (-72.13852 41.34593),NON WASHINGTON STATE ELECTRIC UTILITY,09011693700
7SAXCBE58N,King,Redmond,WA,98053,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,186965334,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032333
4JGGM1CBXP,Snohomish,Lynnwood,WA,98087,2023,MERCEDES-BENZ,EQE-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,262654885,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041703
5YJ3E1EB4R,Snohomish,Arlington,WA,98223,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,39,274142648,POINT (-122.1264 48.19471),PUGET SOUND ENERGY INC,53061052803
5YJ3E1EA6L,Pierce,Lakewood,WA,98498,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,28,126099599,POINT (-122.54764 47.17669),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072106
1GYKPWRK2R,Pierce,Lakewood,WA,98498,2024,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,28,262524447,POINT (-122.54764 47.17669),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071902
7SAYGDEE7P,Spokane,Spokane,WA,99212,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,4,220282135,POINT (-117.28805 47.68043),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063012300
WVGGNPE23M,Whatcom,Glacier,WA,98244,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,193849743,POINT (-122.21723 48.82651),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
JTMABACA8R,Thurston,Olympia,WA,98503,2024,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,271654764,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067012332
KM8JFDD25R,Whatcom,Bellingham,WA,98229,2024,HYUNDAI,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,40,271433039,POINT (-122.45486 48.7449),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000809
5YJ3E1EA0N,Pierce,Puyallup,WA,98374,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25,271650599,POINT (-122.27575 47.13959),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071211
1G1FY6S03L,Skagit,Mount Vernon,WA,98273,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,40,261968353,POINT (-122.33891 48.41644),PUGET SOUND ENERGY INC,53057952200
5YJSA1E20H,Pierce,Gig Harbor,WA,98332,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,26,127295171,POINT (-122.58964 47.34235),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072506
7SAYGAEE8P,King,Black Diamond,WA,98010,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,256397578,POINT (-122.00143 47.30893),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031603
5YJYGDEE3L,King,Yarrow Point,WA,98004,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,48,131372930,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
7SAYGAEE7P,Snohomish,Bothell,WA,98021,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,255193809,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051917
WVGTMPE29N,Yolo,Davis,CA,95616,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,,233643546,POINT (-121.74457 38.54669),NON WASHINGTON STATE ELECTRIC UTILITY,06113010611
7SAYGDEE4P,King,Redmond,WA,98053,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,237713577,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032333
KNDADFS50R,Pierce,Lakewood,WA,98498,2024,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,28,271813279,POINT (-122.54764 47.17669),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072108
7SAXCBE52R,King,Federal Way,WA,98003,2024,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30,271771342,POINT (-122.3303 47.30151),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030406
7SAYGAEE8P,Snohomish,Lynnwood,WA,98036,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,251402959,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051927
1G1FY6S02N,Mason,Shelton,WA,98584,2022,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35,251084942,POINT (-123.10565 47.21248),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960900
3FMTK3SU0P,Thurston,Olympia,WA,98501,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,270423996,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067010700
7SAYGDEEXP,Snohomish,Mukilteo,WA,98275,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,262242571,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061042001
7SAYGDEE7R,King,Shoreline,WA,98133,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,270953840,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020700
7SAYGDEE8R,King,Maple Valley,WA,98010,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,272284309,POINT (-122.00143 47.30893),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031605
7SAYGDEE3R,Snohomish,Marysville,WA,98270,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,270898596,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052707
YV4ED3UM5P,Skagit,Sedro-Woolley,WA,98284,2023,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,39,275425377,POINT (-122.23857 48.50858),PUGET SOUND ENERGY INC,53057951502
JN1DF0CD8P,Whatcom,Blaine,WA,98230,2023,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,252666102,POINT (-122.74888 48.99404),CITY OF BLAINE - (WA)||PUD NO 1 OF WHATCOM COUNTY,53073010405
5YJ3E1EB2M,Franklin,Pasco,WA,99301,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,268503763,POINT (-119.09467 46.23542),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,53021020603
1FADP5CU0E,Pierce,Eatonville,WA,98328,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,2,180736657,POINT (-122.26832 46.86733),BONNEVILLE POWER ADMINISTRATION||TOWN OF EATONVILLE - (WA)|CITY OF TACOMA - (WA),53053073200
5YJ3E1EB9K,Benton,Kennewick,WA,99336,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,8,272120103,POINT (-119.11698 46.20837),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011002
5YJ3E1EA5P,Skagit,Anacortes,WA,98221,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,270147496,POINT (-122.61214 48.51748),PUGET SOUND ENERGY INC,53057940500
7SAYGDEE3P,King,Newcastle,WA,98059,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,227293671,POINT (-122.15734 47.48718),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005
